6.009140006033388772e+02,6.001867388741123932e+02,6.000896663337215386e+02,6.000509300697621029e+02,6.000509300697621029e+02,6.000303131740853360e+02,6.000303131740853360e+02,6.000230595870264096e+02,6.000178932458893541e+02,6.000178932458893541e+02,6.000174234396766906e+02,6.000142198405530962e+02,6.000092883560434984e+02,6.000081479640535917e+02,6.000081479640535917e+02,6.000052453696197290e+02,6.000052453696197290e+02,6.000044513685650145e+02,6.000044513685650145e+02,6.000044513685650145e+02,6.000026652038122847e+02,6.000026652038122847e+02,6.000019063333689928e+02,6.000015419992309944e+02,6.000015419992309944e+02,6.000014830738608680e+02,6.000011563478122980e+02,6.000011563478122980e+02,6.000011563478122980e+02,6.000006860553774004e+02,6.000005050133860323e+02,6.000004067063429147e+02,6.000004067063429147e+02,6.000003119534037523e+02,6.000002696780770748e+02,6.000002313728862191e+02,6.000001862780816282e+02,6.000001518001045042e+02,6.000001518001045042e+02,6.000001518001045042e+02,6.000000539266720807e+02,6.000000344832303654e+02,6.000000113554156087e+02,6.000000070712694651e+02,6.000000041711570020e+02,6.000000019571449457e+02,6.000000019571131133e+02,6.000000012526322735e+02,6.000000012193927432e+02,6.000000008095330486e+02,6.000000008095330486e+02,6.000000005221033916e+02,6.000000004016469575e+02,6.000000002055329560e+02,6.000000001662840532e+02,6.000000001598959898e+02,6.000000001522566890e+02,6.000000000655437589e+02,6.000000000447846560e+02,6.000000000272882517e+02,6.000000000157233444e+02,6.000000000102650120e+02,6.000000000088165280e+02,6.000000000054409384e+02,6.000000000026559519e+02,6.000000000005362608e+02,6.000000000003171863e+02,6.000000000002831939e+02,6.000000000002444267e+02,6.000000000001781473e+02,6.000000000001384706e+02,6.000000000000986802e+02,6.000000000000537739e+02,6.000000000000156888e+02,6.000000000000095497e+02,6.000000000000032969e+02,6.000000000000021600e+02,6.000000000000010232e+02,6.000000000000003411e+02,6.000000000000003411e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
6.010207953008286950e+02,6.007683302471340312e+02,6.005675038214590131e+02,6.002041868348422895e+02,6.001056399689899763e+02,6.000808845182300502e+02,6.000781896028788651e+02,6.000596082756788974e+02,6.000528100390401960e+02,6.000393680478553051e+02,6.000179712464370141e+02,6.000132015707351911e+02,6.000126322131561665e+02,6.000100515379921262e+02,6.000094874481388842e+02,6.000060412658731366e+02,6.000052898002537631e+02,6.000031177703747289e+02,6.000030859954581501e+02,6.000030859954581501e+02,6.000022893443059502e+02,6.000015829575643238e+02,6.000013309102862422e+02,6.000012977291580683e+02,6.000011916761101247e+02,6.000010408466436047e+02,6.000005162204757880e+02,6.000005162204757880e+02,6.000005162204757880e+02,6.000005162204757880e+02,6.000004649105330827e+02,6.000004539712805354e+02,6.000004539712805354e+02,6.000003663530617359e+02,6.000002719608679627e+02,6.000001498285799926e+02,6.000001422747353672e+02,6.000001249248952035e+02,6.000000807987773896e+02,6.000000604687022587e+02,6.000000550612656980e+02,6.000000539907389339e+02,6.000000447726246193e+02,6.000000374106348318e+02,6.000000233476639551e+02,6.000000070599837727e+02,6.000000070599837727e+02,6.000000024580292575e+02,6.000000012307832549e+02,6.000000012307832549e+02,6.000000010945406075e+02,6.000000010907998558e+02,6.000000007602274081e+02,6.000000005386071962e+02,6.000000002970659807e+02,6.000000002754624120e+02,6.000000002286071776e+02,6.000000001182924052e+02,6.000000000675250931e+02,6.000000000546682486e+02,6.000000000311237045e+02,6.000000000291444167e+02,6.000000000168556653e+02,6.000000000137723646e+02,6.000000000072591320e+02,6.000000000039966608e+02,6.000000000021394726e+02,6.000000000009608812e+02,6.000000000004786216e+02,6.000000000003351488e+02,6.000000000002012257e+02,6.000000000000575255e+02,6.000000000000445652e+02,6.000000000000214868e+02,6.000000000000061391e+02,6.000000000000050022e+02,6.000000000000031832e+02,6.000000000000031832e+02,6.000000000000005684e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02
6.010353184619805234e+02,6.007993656609451136e+02,6.004181272662474385e+02,6.003797386830480036e+02,6.002920928772233538e+02,6.002811737991866039e+02,6.001141241069884700e+02,6.000481346442333006e+02,6.000481346442333006e+02,6.000481346442333006e+02,6.000374649772049906e+02,6.000364689377024661e+02,6.000355836064579762e+02,6.000295518132577399e+02,6.000203219131275318e+02,6.000202429456772961e+02,6.000194535252421701e+02,6.000184838605069899e+02,6.000144299364748122e+02,6.000140123139981370e+02,6.000114807499860490e+02,6.000096703529201250e+02,6.000058384259170907e+02,6.000053933570885647e+02,6.000041785943268451e+02,6.000028773187951856e+02,6.000028773187951856e+02,6.000020553968626018e+02,6.000012053803665140e+02,6.000008325927415171e+02,6.000008325927415171e+02,6.000004240390296673e+02,6.000003102979666210e+02,6.000003102979666210e+02,6.000002779698097584e+02,6.000002106915108016e+02,6.000001774285274223e+02,6.000001502574239112e+02,6.000000802904737611e+02,6.000000709241589902e+02,6.000000665978062671e+02,6.000000465765688205e+02,6.000000465765688205e+02,6.000000383994760114e+02,6.000000222581051048e+02,6.000000170925122802e+02,6.000000097995359738e+02,6.000000094756087492e+02,6.000000058175278355e+02,6.000000045632821184e+02,6.000000027181846463e+02,6.000000013465345319e+02,6.000000008277013421e+02,6.000000006596774256e+02,6.000000002133007229e+02,6.000000001659579993e+02,6.000000001630494353e+02,6.000000001630494353e+02,6.000000001247805130e+02,6.000000000389176193e+02,6.000000000182386657e+02,6.000000000135942173e+02,6.000000000132936293e+02,6.000000000112788712e+02,6.000000000050929430e+02,6.000000000029679086e+02,6.000000000021011601e+02,6.000000000007065637e+02,6.000000000006525624e+02,6.000000000003745981e+02,6.000000000002321485e+02,6.000000000001064109e+02,6.000000000000979981e+02,6.000000000000354703e+02,6.000000000000229647e+02,6.000000000000086402e+02,6.000000000000068212e+02,6.000000000000022737e+02,6.000000000000012506e+02,6.000000000000004547e+02,6.000000000000003411e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
6.007414486697671236e+02,6.004216958521874403e+02,6.003456154302378991e+02,6.002810218116075021e+02,6.001377292570949749e+02,6.001135089791032442e+02,6.000746916851811648e+02,6.000746916851811648e+02,6.000519255937524576e+02,6.000519255937524576e+02,6.000519255937524576e+02,6.000463086965860384e+02,6.000462840614478637e+02,6.000372112956843011e+02,6.000268865830901177e+02,6.000189345658342290e+02,6.000143443624252768e+02,6.000138848105883653e+02,6.000081378438000002e+02,6.000063504430411285e+02,6.000063504430411285e+02,6.000056602143265536e+02,6.000048767351134984e+02,6.000042982486340861e+02,6.000041215567938480e+02,6.000019997076527716e+02,6.000016530775166075e+02,6.000011150950667798e+02,6.000006457721509605e+02,6.000003366567601688e+02,6.000002815742379880e+02,6.000002735986781772e+02,6.000002221667971298e+02,6.000001665071205252e+02,6.000000862791662257e+02,6.000000709872127800e+02,6.000000665508747488e+02,6.000000658960721012e+02,6.000000501333100829e+02,6.000000346815601233e+02,6.000000346815601233e+02,6.000000346815601233e+02,6.000000346815601233e+02,6.000000346815601233e+02,6.000000303242755990e+02,6.000000285468798893e+02,6.000000198032489607e+02,6.000000090957116754e+02,6.000000042972665142e+02,6.000000036670815007e+02,6.000000025189385724e+02,6.000000017947651259e+02,6.000000006849460306e+02,6.000000006778166153e+02,6.000000003089122629e+02,6.000000001801029157e+02,6.000000001464509296e+02,6.000000000556384521e+02,6.000000000334714514e+02,6.000000000275118737e+02,6.000000000164671974e+02,6.000000000155031330e+02,6.000000000054392331e+02,6.000000000030931915e+02,6.000000000024209612e+02,6.000000000016598278e+02,6.000000000011415295e+02,6.000000000009297310e+02,6.000000000005221636e+02,6.000000000002866045e+02,6.000000000002229399e+02,6.000000000001143690e+02,6.000000000001059561e+02,6.000000000000454747e+02,6.000000000000046612e+02,6.000000000000040927e+02,6.000000000000030695e+02,6.000000000000011369e+02,6.000000000000007958e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02
6.009333967359543749e+02,6.009333967359543749e+02,6.002327446615106510e+02,6.001812699114857423e+02,6.001425269011988348e+02,6.001155949276509318e+02,6.001155949276509318e+02,6.001038419735137950e+02,6.001019233201650422e+02,6.000753634784539372e+02,6.000341996309123260e+02,6.000136117130416551e+02,6.000136117130416551e+02,6.000125307546683189e+02,6.000033296201481789e+02,6.000026588675719950e+02,6.000026588675719950e+02,6.000026125191149049e+02,6.000026125191149049e+02,6.000021016369443032e+02,6.000021016369443032e+02,6.000018228160990930e+02,6.000018228160990930e+02,6.000017886812978531e+02,6.000010562159345682e+02,6.000006548548809633e+02,6.000005922007402432e+02,6.000005846355153381e+02,6.000004263377019242e+02,6.000004259606857886e+02,6.000001442970479957e+02,6.000001442970479957e+02,6.000001279326471604e+02,6.000001279326471604e+02,6.000000923717858541e+02,6.000000535961073638e+02,6.000000464610704967e+02,6.000000464610704967e+02,6.000000267367680635e+02,6.000000267367680635e+02,6.000000093713221077e+02,6.000000093713221077e+02,6.000000093365564453e+02,6.000000071208838790e+02,6.000000064856781137e+02,6.000000064610660502e+02,6.000000037888794395e+02,6.000000022840889642e+02,6.000000020220742272e+02,6.000000012690111362e+02,6.000000005723001095e+02,6.000000005723001095e+02,6.000000004708041388e+02,6.000000002209997092e+02,6.000000001507554543e+02,6.000000000802504019e+02,6.000000000759489467e+02,6.000000000374175215e+02,6.000000000152144821e+02,6.000000000091831680e+02,6.000000000065048198e+02,6.000000000026775524e+02,6.000000000025088411e+02,6.000000000013927774e+02,6.000000000008541292e+02,6.000000000005425136e+02,6.000000000005425136e+02,6.000000000005317133e+02,6.000000000003633431e+02,6.000000000002837623e+02,6.000000000001653007e+02,6.000000000000820819e+02,6.000000000000488853e+02,6.000000000000101181e+02,6.000000000000094360e+02,6.000000000000094360e+02,6.000000000000078444e+02,6.000000000000050022e+02,6.000000000000026148e+02,6.000000000000017053e+02,6.000000000000004547e+02,6.000000000000003411e+02,6.000000000000003411e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02
6.007895697362980627e+02,6.007895697362980627e+02,6.001309395523149988e+02,6.001107413825536696e+02,6.000869012223286063e+02,6.000649659737348429e+02,6.000649659737348429e+02,6.000649659737348429e+02,6.000357161053811978e+02,6.000126560500422102e+02,6.000117040053489745e+02,6.000078403525429849e+02,6.000078403525429849e+02,6.000044515961579918e+02,6.000044515961579918e+02,6.000044515961579918e+02,6.000040208185686197e+02,6.000040208185686197e+02,6.000040208185686197e+02,6.000039519064813476e+02,6.000039110152820285e+02,6.000027410425674361e+02,6.000027410425674361e+02,6.000017809490921081e+02,6.000016745293409031e+02,6.000016037792108818e+02,6.000012052075118163e+02,6.000008688840580362e+02,6.000007202440643823e+02,6.000006505018933467e+02,6.000006372692083687e+02,6.000005709456305567e+02,6.000005606917676459e+02,6.000005606917676459e+02,6.000003990809932475e+02,6.000000969602645000e+02,6.000000969602645000e+02,6.000000969602645000e+02,6.000000652899113902e+02,6.000000574332436827e+02,6.000000421402263555e+02,6.000000366154806670e+02,6.000000310916915396e+02,6.000000193291887172e+02,6.000000134271142542e+02,6.000000080008700252e+02,6.000000064343678332e+02,6.000000047927572950e+02,6.000000032121620279e+02,6.000000019346942963e+02,6.000000016939312673e+02,6.000000009322583310e+02,6.000000007306657608e+02,6.000000005999207815e+02,6.000000004343200999e+02,6.000000003544191713e+02,6.000000002106228294e+02,6.000000001072735358e+02,6.000000000527567181e+02,6.000000000324778284e+02,6.000000000197745749e+02,6.000000000155446287e+02,6.000000000073938509e+02,6.000000000026616362e+02,6.000000000018183073e+02,6.000000000015349997e+02,6.000000000013362751e+02,6.000000000009576979e+02,6.000000000003230980e+02,6.000000000001781473e+02,6.000000000000665068e+02,6.000000000000267164e+02,6.000000000000193268e+02,6.000000000000193268e+02,6.000000000000103455e+02,6.000000000000092086e+02,6.000000000000025011e+02,6.000000000000011369e+02,6.000000000000009095e+02,6.000000000000003411e+02,6.000000000000003411e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
6.008621990129278174e+02,6.007111230698517375e+02,6.004656677214748015e+02,6.004656677214748015e+02,6.001926058761389413e+02,6.001252680281666017e+02,6.001166615818349328e+02,6.000732356249525310e+02,6.000678903535383597e+02,6.000678903535383597e+02,6.000555784957414289e+02,6.000448974978131673e+02,6.000448974978131673e+02,6.000279802035240664e+02,6.000218591424594479e+02,6.000166868883585494e+02,6.000152382805841853e+02,6.000130558307773754e+02,6.000082572767590818e+02,6.000081795405128560e+02,6.000080915225366880e+02,6.000072784676547144e+02,6.000060878184027615e+02,6.000046104687235129e+02,6.000026273272962953e+02,6.000024344274927444e+02,6.000014180175434149e+02,6.000013313961343329e+02,6.000013313961343329e+02,6.000013313961343329e+02,6.000012556051908632e+02,6.000007318247826333e+02,6.000003418208044650e+02,6.000003418208044650e+02,6.000002891642941449e+02,6.000002581639006394e+02,6.000000851331017202e+02,6.000000842935932042e+02,6.000000771354846165e+02,6.000000644224392090e+02,6.000000569036651541e+02,6.000000379025017310e+02,6.000000175683220505e+02,6.000000125690204413e+02,6.000000120351174928e+02,6.000000083281070147e+02,6.000000032191422861e+02,6.000000027459674357e+02,6.000000022543873683e+02,6.000000017307909275e+02,6.000000013027261048e+02,6.000000012770778994e+02,6.000000010576869727e+02,6.000000010379580999e+02,6.000000005255976703e+02,6.000000004487457090e+02,6.000000002585954917e+02,6.000000001264545517e+02,6.000000001264545517e+02,6.000000000834374987e+02,6.000000000259886974e+02,6.000000000118260459e+02,6.000000000048077027e+02,6.000000000031794798e+02,6.000000000022282620e+02,6.000000000018230821e+02,6.000000000015762680e+02,6.000000000008579946e+02,6.000000000003407195e+02,6.000000000001940634e+02,6.000000000001034550e+02,6.000000000000635509e+02,6.000000000000425189e+02,6.000000000000306954e+02,6.000000000000139835e+02,6.000000000000044338e+02,6.000000000000042064e+02,6.000000000000018190e+02,6.000000000000005684e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
6.008738795256280127e+02,6.004579687844311593e+02,6.002336295968309514e+02,6.002336295968309514e+02,6.001878345447372567e+02,6.001490142228475406e+02,6.001240289756823358e+02,6.001174852084312761e+02,6.000729005243897518e+02,6.000729005243897518e+02,6.000546604837420546e+02,6.000366616613474662e+02,6.000250548509620785e+02,6.000228838798791458e+02,6.000147482459816501e+02,6.000114729369245197e+02,6.000114729369245197e+02,6.000100850147448455e+02,6.000088775660717602e+02,6.000086287481789213e+02,6.000076381096934028e+02,6.000044570185098110e+02,6.000027748502752729e+02,6.000021568554835767e+02,6.000020085502059146e+02,6.000016849518813160e+02,6.000007230717261564e+02,6.000004147324184487e+02,6.000004028897526496e+02,6.000003292266968629e+02,6.000002959022547202e+02,6.000002958677479228e+02,6.000002587516910353e+02,6.000001921047183941e+02,6.000001921047183941e+02,6.000000871411532444e+02,6.000000703513569533e+02,6.000000510410969810e+02,6.000000363836151109e+02,6.000000219064737621e+02,6.000000177383050186e+02,6.000000177383050186e+02,6.000000139709485438e+02,6.000000115851553346e+02,6.000000091070903636e+02,6.000000035750279039e+02,6.000000032966274830e+02,6.000000027026165981e+02,6.000000018883716848e+02,6.000000014759762053e+02,6.000000012474148434e+02,6.000000009175324749e+02,6.000000009131047136e+02,6.000000006394892580e+02,6.000000006000148005e+02,6.000000004410458132e+02,6.000000002751345392e+02,6.000000001247744876e+02,6.000000000372971272e+02,6.000000000179201152e+02,6.000000000142244971e+02,6.000000000109777147e+02,6.000000000102417061e+02,6.000000000015342039e+02,6.000000000010898020e+02,6.000000000006997425e+02,6.000000000005752554e+02,6.000000000002435172e+02,6.000000000001318767e+02,6.000000000000903810e+02,6.000000000000693490e+02,6.000000000000258069e+02,6.000000000000122782e+02,6.000000000000046612e+02,6.000000000000039790e+02,6.000000000000036380e+02,6.000000000000015916e+02,6.000000000000011369e+02,6.000000000000007958e+02,6.000000000000004547e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
6.009619504383554158e+02,6.005287220649805704e+02,6.002637559987741724e+02,6.001976132292315924e+02,6.000937557078206055e+02,6.000810047595800825e+02,6.000800280235441733e+02,6.000619950080925946e+02,6.000619950080925946e+02,6.000532784792924303e+02,6.000485504510476176e+02,6.000485504510476176e+02,6.000473826051443211e+02,6.000264806777272497e+02,6.000181868718199212e+02,6.000154122812303967e+02,6.000129042856472097e+02,6.000101000235258653e+02,6.000096280286308001e+02,6.000094699459797312e+02,6.000088603207616416e+02,6.000068017566600247e+02,6.000045427980006707e+02,6.000039833909603431e+02,6.000034976024425077e+02,6.000033618954394115e+02,6.000030148011170468e+02,6.000019888589333732e+02,6.000018029861782907e+02,6.000008842068328931e+02,6.000008629515568828e+02,6.000008145800261445e+02,6.000008141241171415e+02,6.000007822253754739e+02,6.000006478062931592e+02,6.000002767270244703e+02,6.000000936396180578e+02,6.000000327141519847e+02,6.000000300515459912e+02,6.000000221248302523e+02,6.000000221248302523e+02,6.000000221248302523e+02,6.000000197486889419e+02,6.000000197464909206e+02,6.000000160704432801e+02,6.000000160704432801e+02,6.000000152283334955e+02,6.000000122798461462e+02,6.000000069946526082e+02,6.000000062646972765e+02,6.000000032270046404e+02,6.000000010200227507e+02,6.000000009596528798e+02,6.000000006680827482e+02,6.000000006680827482e+02,6.000000005692526202e+02,6.000000003344312063e+02,6.000000002360231974e+02,6.000000001244560508e+02,6.000000000555227189e+02,6.000000000478771653e+02,6.000000000302487706e+02,6.000000000137109737e+02,6.000000000119337074e+02,6.000000000103651701e+02,6.000000000089411287e+02,6.000000000035322500e+02,6.000000000014056241e+02,6.000000000009357564e+02,6.000000000004691856e+02,6.000000000002899014e+02,6.000000000000800355e+02,6.000000000000507043e+02,6.000000000000267164e+02,6.000000000000236469e+02,6.000000000000135287e+02,6.000000000000064801e+02,6.000000000000025011e+02,6.000000000000018190e+02,6.000000000000014779e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
6.008709662484594674e+02,6.008709662484594674e+02,6.005363893581746879e+02,6.004014412612168599e+02,6.003822760171110531e+02,6.002477180190320496e+02,6.000745978641709826e+02,6.000516940007554467e+02,6.000516940007554467e+02,6.000500748003490799e+02,6.000272495278499036e+02,6.000272495278499036e+02,6.000227224867190898e+02,6.000199766914298607e+02,6.000187818244078244e+02,6.000140849311279680e+02,6.000140849311279680e+02,6.000123303902026919e+02,6.000087090127822194e+02,6.000077221822151614e+02,6.000072459936445739e+02,6.000068360556763309e+02,6.000041707199824259e+02,6.000041707199824259e+02,6.000036566878713984e+02,6.000025312001396287e+02,6.000025312001396287e+02,6.000018513549404133e+02,6.000012269845952915e+02,6.000012269845952915e+02,6.000006410967619104e+02,6.000003082699586230e+02,6.000001281423673163e+02,6.000001281423673163e+02,6.000001240321824980e+02,6.000000392237944880e+02,6.000000392237944880e+02,6.000000336160536563e+02,6.000000333604745038e+02,6.000000330083996687e+02,6.000000190795393564e+02,6.000000182551099215e+02,6.000000144735981848e+02,6.000000134684731847e+02,6.000000131293478489e+02,6.000000065748816951e+02,6.000000039246876895e+02,6.000000031415208923e+02,6.000000021099858714e+02,6.000000019398545419e+02,6.000000013390957747e+02,6.000000009944754993e+02,6.000000006532224006e+02,6.000000005669901384e+02,6.000000004449786957e+02,6.000000002248810915e+02,6.000000001968132892e+02,6.000000001153687208e+02,6.000000000814936811e+02,6.000000000639204245e+02,6.000000000458888962e+02,6.000000000406322442e+02,6.000000000253063490e+02,6.000000000175557489e+02,6.000000000074047648e+02,6.000000000059228569e+02,6.000000000026824409e+02,6.000000000011901875e+02,6.000000000007711378e+02,6.000000000004122285e+02,6.000000000002708020e+02,6.000000000001253966e+02,6.000000000000279670e+02,6.000000000000185310e+02,6.000000000000084128e+02,6.000000000000027285e+02,6.000000000000019327e+02,6.000000000000005684e+02,6.000000000000003411e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000002274e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02,6.000000000000001137e+02
